Folder,FLAIR,kappa,DC,SE,SP
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse4710,rmms198-mse4710-027-FLAIR,0.3,0.52932,0.36479,0.99996
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse3727,rmms1624-mse3727-077-FLAIR,0.3,0.3088,0.18271,1
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse4754,rmms1206-mse4754-011-FLAIR,0.3,0.57713,0.41345,0.99986
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse4751,rmms1136-mse4751-011-FLAIR,0.3,0.33939,0.20529,0.99995
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse4739,rmms779-mse4739-011-FLAIR,0.3,0.012308,0.0076628,0.99996
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse4482,rmms870-mse4482-010-FLAIR,0.3,0.55947,0.3984,0.99967
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse4348,rmms563-mse4348-010-FLAIR,0.3,0,0,1
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5390,rmms843-mse5390-050-FLAIR,0.3,0.5806,0.41436,0.99995
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5702,rmms816-mse5702-008-FLAIR,0.3,0.66667,0.50456,0.99994
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5651,rmms695-mse5651-010-FLAIR,0.3,0.41087,0.25878,1
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5630,rmms249-mse5630-010-FLAIR,0.3,0.71845,0.57193,0.99926
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5789,rmms1168-mse5789-014-FLAIR,0.3,0.81764,0.69993,0.99965
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5793,rmms1207-mse5793-010-FLAIR,0.3,0.788,0.66224,0.99976
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5771,rmms1053-mse5771-010-FLAIR,0.3,0.025048,0.012683,1
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5801,rmms1233-mse5801-012-FLAIR,0.3,0.42328,0.27218,0.99998
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5806,rmms515-mse5806-012-FLAIR,0.3,0.45582,0.29535,1
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse6645,rmms1234-mse6645-010-FLAIR,0.3,0.34501,0.21107,0.99997
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse6662,rmms542-mse6662-010-FLAIR,0.3,0.19184,0.10609,1
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse6691,rmms1105-mse6691-010-FLAIR,0.3,0.16644,0.090775,1
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse5790,rmms1199-mse5790-010-FLAIR,0.3,0.66782,0.50283,0.99995
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse6715,rmms1157-mse6715-010-FLAIR,0.3,0.68257,0.52729,0.99995
/data/henry1/tristan/LST/FLAIR-MPRAGE/mse6714,rmms1201-mse6714-010-FLAIR,0.3,0.76069,0.62028,0.99984
